"Number","Address","Data","Content","Time","AUX",
"","","","OP-CODE Fetch","","",
"945.0","00.DE70","FFB7"," INVALID_OPCODE","4.729137383 s ","0000",
"","","","OP-CODE Fetch","","",
"947.0","00.DE70","FFB7"," INVALID_OPCODE","4.739137733 s ","0000",
"","","","OP-CODE Fetch","","",
"949.0","00.DE70","FFB7"," INVALID_OPCODE","4.749138000 s ","0000",
"","","","OP-CODE Fetch","","",
"951.0","00.DE70","FFB7"," INVALID_OPCODE","4.759138350 s ","0000",
"","","","OP-CODE Fetch","","",
"953.0","00.DE70","FFB7"," INVALID_OPCODE","4.769138616 s ","0000",
"","","","OP-CODE Fetch","","",
"955.0","00.DE70","FFB7"," INVALID_OPCODE","4.779138933 s ","0000",
"","","","OP-CODE Fetch","","",
"957.0","00.DE70","FFB7"," INVALID_OPCODE","4.789139233 s ","0000",
"","","","OP-CODE Fetch","","",
"959.0","00.DE70","FFB7"," INVALID_OPCODE","4.799139550 s ","0000",
"","","","OP-CODE Fetch","","",
"961.0","00.DE70","FFB7"," INVALID_OPCODE","4.809139900 s ","0000",
"","","","OP-CODE Fetch","","",
"963.0","00.DE70","FFB7"," INVALID_OPCODE","4.819140166 s ","0000",
"","","","OP-CODE Fetch","","",
"965.0","00.DE70","FFB7"," INVALID_OPCODE","4.829140466 s ","0000",
"","","","OP-CODE Fetch","","",
"967.0","00.DE70","FFB7"," INVALID_OPCODE","4.839140783 s ","0000",
"","","","OP-CODE Fetch","","",
"969.0","00.DE70","FFB7"," INVALID_OPCODE","4.849141200 s ","0000",
"","","","OP-CODE Fetch","","",
"971.0","00.DE70","FFB7"," INVALID_OPCODE","4.859141400 s ","0000",
"","","","OP-CODE Fetch","","",
"973.0","00.DE70","FFB7"," INVALID_OPCODE","4.869141700 s ","0000",
"","","","OP-CODE Fetch","","",
"975.0","00.DE70","FFB7"," INVALID_OPCODE","4.879142016 s ","0000",
"","","","OP-CODE Fetch","","",
"977.0","00.DE70","FFB7"," INVALID_OPCODE","4.889142350 s ","0000",
"","","","OP-CODE Fetch","","",
"979.0","00.DE70","FFB7"," INVALID_OPCODE","4.899142633 s ","0000",
"","","","OP-CODE Fetch","","",
"981.0","00.DE70","FFB7"," INVALID_OPCODE","4.909142933 s ","0000",
"","","","OP-CODE Fetch","","",
"983.0","00.DE70","FFB7"," INVALID_OPCODE","4.919143283 s ","0000",
"","","","OP-CODE Fetch","","",
"985.0","00.DE70","FFB7"," INVALID_OPCODE","4.929143550 s ","0000",
"","","","OP-CODE Fetch","","",
"987.0","00.DE70","FFB7"," INVALID_OPCODE","4.939143866 s ","0000",
"","","","OP-CODE Fetch","","",
"989.0","00.DE70","FFB7"," INVALID_OPCODE","4.949144233 s ","0000",
"","","","OP-CODE Fetch","","",
"991.0","00.DE70","FFB7"," INVALID_OPCODE","4.959144483 s ","0000",
"","","","OP-CODE Fetch","","",
"993.0","00.DE70","FFB7"," INVALID_OPCODE","4.969144783 s ","0000",
"","","","OP-CODE Fetch","","",
"995.0","00.DE70","FFB7"," INVALID_OPCODE","4.979145083 s ","0000",
"","","","OP-CODE Fetch","","",
"997.0","00.DE70","FFB7"," INVALID_OPCODE","4.989145400 s ","0000",
"","","","OP-CODE Fetch","","",
"999.0","00.DE70","FFB7"," INVALID_OPCODE","4.999145700 s ","0000",
"","","","OP-CODE Fetch","","",
"1001.0","00.DE70","FFB7"," INVALID_OPCODE","5.009146016 s ","0000",
"","","","OP-CODE Fetch","","",
"1003.0","00.DE70","FFB7"," INVALID_OPCODE","5.019146366 s ","0000",
"","","","OP-CODE Fetch","","",
"1005.0","00.DE70","FFB7"," INVALID_OPCODE","5.029146633 s ","0000",
"","","","OP-CODE Fetch","","",
"1007.0","00.DE70","FFB7"," INVALID_OPCODE","5.039146983 s ","0000",
"","","","OP-CODE Fetch","","",
"1009.0","00.DE70","FFB7"," INVALID_OPCODE","5.049147316 s ","0000",
"","","","OP-CODE Fetch","","",
"1011.0","00.DE70","FFB7"," INVALID_OPCODE","5.059147633 s ","0000",
"","","","OP-CODE Fetch","","",
"1013.0","00.DE70","FFB7"," INVALID_OPCODE","5.069148033 s ","0000",
"","","","OP-CODE Fetch","","",
"1015.0","00.DE70","FFB7"," INVALID_OPCODE","5.079148183 s ","0000",
"","","","OP-CODE Fetch","","",
"1017.0","00.DE70","FFB7"," INVALID_OPCODE","5.089148516 s ","0000",
"","","","OP-CODE Fetch","","",
"1019.0","00.DE70","FFB7"," INVALID_OPCODE","5.099148833 s ","0000",
"","","","OP-CODE Fetch","","",
"1021.0","00.DE70","FFB7"," INVALID_OPCODE","5.109149100 s ","0000",
"","","","OP-CODE Fetch","","",
"1023.0","00.DE70","FFB7"," INVALID_OPCODE","5.119149400 s ","0000",
"","","","OP-CODE Fetch","","",
"1025.0","00.DE70","FFB7"," INVALID_OPCODE","5.129154200 s ","0000",
"","","","OP-CODE Fetch","","",
"1027.0","00.DE70","FFB7"," INVALID_OPCODE","5.139150016 s ","0000",
"","","","OP-CODE Fetch","","",
"1029.0","00.DE70","FFB7"," INVALID_OPCODE","5.149150333 s ","0000",
"","","","OP-CODE Fetch","","",
"1031.0","00.DE70","FFB7"," INVALID_OPCODE","5.159150733 s ","0000",
"","","","OP-CODE Fetch","","",
"1033.0","00.DE70","FFB7"," INVALID_OPCODE","5.169150983 s ","0000",
"","","","OP-CODE Fetch","","",
"1035.0","00.DE70","FFB7"," INVALID_OPCODE","5.179151350 s ","0000",
"","","","OP-CODE Fetch","","",
"1037.0","00.DE70","FFB7"," INVALID_OPCODE","5.189151550 s ","0000",
"","","","OP-CODE Fetch","","",
"1039.0","00.DE70","FFB7"," INVALID_OPCODE","5.199151866 s ","0000",
"","","","OP-CODE Fetch","","",
"1041.0","00.DE70","FFB7"," INVALID_OPCODE","5.209152233 s ","0000",
"","","","OP-CODE Fetch","","",
"1043.0","00.DE70","FFB7"," INVALID_OPCODE","5.219152566 s ","0000",
"","","","OP-CODE Fetch","","",
"1045.0","00.DE70","FFB7"," INVALID_OPCODE","5.229152783 s ","0000",
"","","","OP-CODE Fetch","","",
"1047.0","00.DE70","FFB7"," INVALID_OPCODE","5.239153100 s ","0000",
"","","","OP-CODE Fetch","","",
"1049.0","00.DE70","FFB7"," INVALID_OPCODE","5.249153483 s ","0000",
"","","","OP-CODE Fetch","","",
"1051.0","00.DE70","FFB7"," INVALID_OPCODE","5.259153716 s ","0000",
"","","","OP-CODE Fetch","","",
"1053.0","00.DE70","FFB7"," INVALID_OPCODE","5.269154066 s ","0000",
"","","","OP-CODE Fetch","","",
"1055.0","00.DE70","FFB7"," INVALID_OPCODE","5.279154416 s ","0000",
"","","","OP-CODE Fetch","","",
"1057.0","00.DE70","FFB7"," INVALID_OPCODE","5.289154683 s ","0000",
"","","","OP-CODE Fetch","","",
"1059.0","00.DE70","FFB7"," INVALID_OPCODE","5.299155283 s ","0000",
"","","","OP-CODE Fetch","","",
"1061.0","00.DE70","FFB7"," INVALID_OPCODE","5.309155266 s ","0000",
"","","","OP-CODE Fetch","","",
"1063.0","00.DE70","FFB7"," INVALID_OPCODE","5.319155616 s ","0000",
"","","","OP-CODE Fetch","","",
"1065.0","00.DE70","FFB7"," INVALID_OPCODE","5.329155966 s ","0000",
"","","","OP-CODE Fetch","","",
"1067.0","00.DE70","FFB7"," INVALID_OPCODE","5.339156400 s ","0000",
"","","","OP-CODE Fetch","","",
"1069.0","00.DE70","FFB7"," INVALID_OPCODE","5.349156566 s ","0000",
"","","","OP-CODE Fetch","","",
"1071.0","00.DE70","FFB7"," INVALID_OPCODE","5.359156800 s ","0000",
"","","","OP-CODE Fetch","","",
"1073.0","00.DE70","FFB7"," INVALID_OPCODE","5.369157150 s ","0000",
"","","","OP-CODE Fetch","","",
"1075.0","00.DE70","FFB7"," INVALID_OPCODE","5.379157550 s ","0000",
"","","","OP-CODE Fetch","","",
"1077.0","00.DE70","FFB7"," INVALID_OPCODE","5.389157733 s ","0000",
"","","","OP-CODE Fetch","","",
"1079.0","00.DE70","FFB7"," INVALID_OPCODE","5.399158166 s ","0000",
"","","","OP-CODE Fetch","","",
"1081.0","00.DE70","FFB7"," INVALID_OPCODE","5.409158333 s ","0000",
"","","","OP-CODE Fetch","","",
"1083.0","00.DE70","FFB7"," INVALID_OPCODE","5.419158650 s ","0000",
"","","","OP-CODE Fetch","","",
"1085.0","00.DE70","FFB7"," INVALID_OPCODE","5.429158950 s ","0000",
"","","","OP-CODE Fetch","","",
"1087.0","00.DE70","FFB7"," INVALID_OPCODE","5.439159300 s ","0000",
"","","","OP-CODE Fetch","","",
"1089.0","00.DE70","FFB7"," INVALID_OPCODE","5.449159566 s ","0000",
"","","","OP-CODE Fetch","","",
"1091.0","00.DE70","FFB7"," INVALID_OPCODE","5.459159966 s ","0000",
"","","","OP-CODE Fetch","","",
"1093.0","00.DE70","FFB7"," INVALID_OPCODE","5.469160350 s ","0000",
"","","","OP-CODE Fetch","","",
"1095.0","00.DE70","FFB7"," INVALID_OPCODE","5.479160533 s ","0000",
"","","","OP-CODE Fetch","","",
"1097.0","00.DE70","FFB7"," INVALID_OPCODE","5.489160866 s ","0000",
"","","","OP-CODE Fetch","","",
"1099.0","00.DE70","FFB7"," INVALID_OPCODE","5.499161150 s ","0000",
"","","","OP-CODE Fetch","","",
"1101.0","00.DE70","FFB7"," INVALID_OPCODE","5.509161733 s ","0000",
"","","","OP-CODE Fetch","","",
"1103.0","00.DE70","FFB7"," INVALID_OPCODE","5.519161733 s ","0000",
"","","","OP-CODE Fetch","","",
"1105.0","00.DE70","FFB7"," INVALID_OPCODE","5.529162083 s ","0000",
"","","","OP-CODE Fetch","","",
"1107.0","00.DE70","FFB7"," INVALID_OPCODE","5.539162350 s ","0000",
"","","","OP-CODE Fetch","","",
"1109.0","00.DE70","FFB7"," INVALID_OPCODE","5.549162650 s ","0000",
"","","","OP-CODE Fetch","","",
"1111.0","00.DE70","FFB7"," INVALID_OPCODE","5.559163016 s ","0000",
"","","","OP-CODE Fetch","","",
"1113.0","00.DE70","FFB7"," INVALID_OPCODE","5.569163366 s ","0000",
"","","","OP-CODE Fetch","","",
"1115.0","00.DE70","FFB7"," INVALID_OPCODE","5.579163750 s ","0000",
"","","","OP-CODE Fetch","","",
"1117.0","00.DE70","FFB7"," INVALID_OPCODE","5.589163883 s ","0000",
"","","","OP-CODE Fetch","","",
"1119.0","00.DE70","FFB7"," INVALID_OPCODE","5.599164200 s ","0000",
"","","","OP-CODE Fetch","","",
"1121.0","00.DE70","FFB7"," INVALID_OPCODE","5.609164550 s ","0000",
"","","","OP-CODE Fetch","","",
"1123.0","00.DE70","FFB7"," INVALID_OPCODE","5.619164866 s ","0000",
"","","","OP-CODE Fetch","","",
"1125.0","00.DE70","FFB7"," INVALID_OPCODE","5.629165116 s ","0000",
"","","","OP-CODE Fetch","","",
"1127.0","00.DE70","FFB7"," INVALID_OPCODE","5.639165433 s ","0000",
"","","","OP-CODE Fetch","","",
"1129.0","00.DE70","FFB7"," INVALID_OPCODE","5.649165733 s ","0000",
"","","","OP-CODE Fetch","","",
"1131.0","00.DE70","FFB7"," INVALID_OPCODE","5.659166083 s ","0000",
"","","","OP-CODE Fetch","","",
